id	name	count	lat	lon
63568	Teco Plaza Heliport	91	27.94969940185547	-82.46009826660156
64041	Capitol Medical Center Heliport	52	47.043399810791016	-122.95099639892578
11598	BTA Heliport	14	31.996799	-102.081001
69352	Big Andy Airport	4	48.0984001159668	-123.64299774169922
86113	Decker Farms Airport	2	39.70690155029297	-103.35199737548828
21158	Wilson Heliport	66	40.20009994506836	-75.29959869384766
18837	North Bay Seaplane Base	4	46.33110046386719	-79.40139770507812
30297	Eden Field	1	31.412700653076172	-81.43730163574219
61794	Berkley Structures Heliport	45	47.682043	-122.148456
99158	Minden Webster Airport	1	32.645999908447266	-93.29810333251953
90856	Columbia River Park Hospital Heliport	5	35.699108	-85.742153
83908	Lake County Airport	1	42.161098480199996	-120.399002075
95239	The Boeing Company Heliport	13	47.93119812011719	-122.26499938964844
34322	Erch Heliport	3	42.495601654052734	-84.65859985351562
12435	Doctors Medical Center of Modesto Heliport	60	37.6654	-120.9975
57073	Winnemucca Municipal Airport	8	40.8965988159	-117.805999756
78959	St Mary's Hospital Elevated Heliport	5	42.954200744628906	-74.21540069580078
90858	Bandera State Airport	1	47.39540100097656	-121.53600311279297
77191	Gooding Municipal Airport	1	42.91719818	-114.7649994
11582	St. Joseph Hospital Heliport	47	26.99090003967285	-82.09510040283203
78519	Edmonton / Sturgeon Community Hospital Heliport	3	53.654578	-113.627361
53237	Seattle Tacoma International Airport	23	47.44900131225586	-122.30899810791016
14482	Rutger's Helistop Sec. A & B Heliport	1	40.47930145263672	-74.43460083007812
52908	Naples Community Hospital Heliport	36	26.1515007019	-81.79699707030001
54938	Engine Co Nr 108 Heliport	11	34.12670135498047	-118.40699768066406
81317	Secret Spot Airport	9	44.61669921875	-73.46530151367188
37285	Tetz Landing Heliport	3	41.548667	-74.469722
16836	Weyerhaeuser Heliport	35	47.29819869995117	-122.2979965209961
25680	Houghton County Memorial Airport	4	47.168399810791016	-88.48909759521484
82094	Barker Airport	14	48.37480163574219	-122.33899688720703
33826	Sunset Airport	21	48.27230072	-122.3570023
82902	Ohio Bldg Authority Heliport	96	39.962600708	-82.9993972778
18678	Opa-locka Executive Airport	5	25.90699959	-80.27839661
95495	LA State Police Troop D Heliport	20	30.235500335699996	-93.21269989010001
80314	Santa Ynez Airport	7	34.60680008	-120.0759964
66705	Cole Memorial Airport	2	42.924198150634766	-101.69400024414062
26039	Northwest Helicopters Heliport	11	46.97480010986328	-122.9000015258789
67559	Roubin & Janeiro Inc Heliport	15	38.8734016418457	-77.25420379638672
99255	Riverside Hospital Heliport	44	41.66310119628906	-83.51519775390625
94760	Lake Wenatchee State Airport	3	47.819400787353516	-120.72000122070312
50846	Tillar Airport	2	33.71260070800781	-91.46119689941406
89572	Sloulin Field International Airport	7	48.177898407	-103.641998291
80437	Firstair Field	24	47.87139892578125	-121.99500274658203
88612	Beaverton Corporate Center Heliport	55	45.49509811401367	-122.8270034790039
75223	Pete's Airport	2	47.84159851074219	-117.4469985961914
15523	Miami Herald Heliport	157	25.78820037841797	-80.185302734375
56259	Huntington Emergency Helistop	14	40.88399887084961	-73.42289733886719
33312	Auburn Fire Department Heliport	47	47.31869888305664	-122.21900177001953
36363	Midway Lake Airport	11	28.04199981689453	-82.09230041503906
94556	Arlington Municipal Airport	34	45.71649932861328	-120.16799926757812
83690	Tillamook County General Hospital Heliport	11	45.45539855957031	-123.85399627685547
10671	World Trade Center Heliport	252	45.5171012878418	-122.67400360107422
15289	Community Medical Center Heliport	30	46.86989974975586	-113.99099731445312
73389	Mc Kenzie Regional Hospital Heliport	3	36.1333999634	-88.48560333250002
49480	Carson-Tahoe Hospital Heliport	5	39.17129898071289	-119.77200317382812
25775	West 30th St. Heliport	62	40.754501	-74.007103
47880	Mount Pleasant Airport	5	46.5999984741	-64
10385	Alachua General Hospital Heliport	34	29.649099	-82.334503
11093	Spanaway Airport	11	47.08689880371094	-122.43099975585938
86806	Honeywell Heliport	5	40.837083	-74.476694
34265	Douglastown Airport	7	47.03333282470703	-65.53333282470703
99345	Overlake Hospital EMS Heliport	62	47.621667	-122.187778
40972	Avery Field	1	45.671199798583984	-69.80680084228516
20595	Meriter/Park Heliport	46	43.06560134887695	-89.40180206298828
60487	St Vincent Hospital Heliport	42	45.510101318359375	-122.77300262451172
49900	Roesler Timber Company Heliport	42	47.86819839477539	-121.75299835205078
44613	Vaughan Ranch Airfield	1	47.46369934082031	-122.56900024414062
20022	Franwood Farms Inc. Airport	1	38.69089889526367	-78.62950134277344
21643	Santa Barbara Municipal Airport	15	34.42620087	-119.8399963
51084	Tucumcari Municipal Airport	3	35.182800293	-103.602996826
42164	Tva Heliport	18	36.3083992004	-82.3832015991
28998	Capen Airport	2	43.62419891357422	-85.31780242919922
73250	Rusk County Memorial Heliport	1	45.45439910888672	-91.11009979248047
41287	Viroqua Municipal Airport	4	43.57939910888672	-90.91310119628906
28597	Victoria Harbour (Camel Point) Heliport	27	48.41809844970703	-123.38800048828125
39233	Wolf Lake Airport	2	42.20970153808594	-84.23169708251953
23266	Raleigh Enterprises Heliport	11	34.03609848022461	-118.44200134277344
47589	Flying T Ranch Airport	5	33.37839889526367	-96.44830322265625
41575	Hazel Hawkins Memorial Hospital Heliport	17	36.834811	-121.386479
53516	Mendocino Coast District Hospital Heliport	3	39.43199920654297	-123.80000305175781
80556	Roy Otten Memorial Airfield	6	38.427799224854	-92.875198364258
17350	Kuakini Medical Center Heliport	52	21.313499450683594	-157.8470001220703
76815	Morton Plant Hospital Heliport	22	27.953399658203125	-82.8042984008789
75179	Tri Cities Airport	24	42.078499	-76.096296
38566	Bronson Methodist Hospital Heliport	25	42.2869987487793	-85.5813980102539
76466	Papago Army Heliport	84	33.4720001221	-111.963996887
62547	Whiteman Air Force Base	2	38.73030090332	-93.547897338867
73175	Maidens Airport	3	42.7333984375	-84.32360076904297
87232	Hoskins Field	13	46.99259948730469	-122.8280029296875
13350	Grants Pass Airport	3	42.510101	-123.388
71517	Mc Call Memorial Hospital Heliport	4	44.9090995789	-116.11000061
37262	American Stores Heliport	88	40.763301849365234	-111.88999938964844
91945	Osf Family Medical Center Heliport	2	40.921699523899996	-90.6554031372
53302	Albuquerque Regional Medical Center Heliport	141	35.08940124511719	-106.63600158691406
99858	Swiss Medical Heliport	4	-34.5808	-58.4294
23168	Bowman Field	7	40.33509826660156	-83.13600158691406
36975	E L Gruber Heliport	12	40.2333984375	-75.64409637451172
49010	Mcgraw's Backyard Airport	1	35.67060089111328	-84.11579895019531
63377	Torchport Airport	4	45.05580139160156	-85.35590362548828
47585	St Francis Medical Center Heliport	29	40.46649932861328	-79.95279693603516
71336	Scher Heliport	5	41.65230178833008	-74.6968002319336
20614	Idaho County Airport	4	45.9426	-116.123001
77435	Rogers Helicopters Inc Heliport	25	36.82379913330078	-119.66799926757812
72937	At&T Heliport	4	40.668701171875	-74.410697937012
29266	Hall Airport	4	40.11669921875	-92.26689910888672
12423	Burtch Airport	37	43.0531475098	-80.2761554718
72928	Kadlec Medical Center Heliport	16	46.2823757981	-119.280474186
96710	Travis Air Force Base	2	38.262699127197	-121.92700195312
21697	One Ten Heliport	5	40.74209976	-73.4213028
20539	Jack Mc Namara Field Airport	14	41.78020096	-124.2369995
96621	Mirth Airport	4	47.9385986328125	-122.60800170898438
84993	Johnson County Airport	7	36.41780090332031	-81.82510375976562
37751	Eisenhower Medical Center Heliport	30	33.7641	-116.4049
20547	Marcos A. Gelabert International Airport	8	8.973340034484863	-79.55560302734375
78691	Jewish Hospital Heliport	90	38.25199890136719	-85.75050354003906
31677	Adair County Memorial Hospital Heliport	2	41.30400085449219	-94.45099639892578
60606	Fairmont Municipal-Frankman Field	2	39.44820022583008	-80.16699981689453
92163	Lakewood Heliport	1	48.15380096435547	-122.23400115966797
26572	State Capital Parking Lot Heliport	78	33.7484016418457	-84.38739776611328
79846	Us Property & Fiscal Office Heliport	9	42.28340148925781	-71.36620330810547
61226	Ibm Customer Executive Education Center Heliport	16	41.018699645996094	-73.9176025390625
94241	Maple Airport	11	43.843356522899995	-79.5260703564
34194	Sandpoint Airport	16	48.299499511719	-116.55999755859
59804	Graves Field Heliport	5	47.658056	-122.298333
98470	Cedarville Airport	3	41.55270004272461	-120.16600036621094
94384	Hennepin County Medical Center Heliport	73	44.972055	-93.262605
70308	Kitchens Field	1	33.13460159301758	-84.25409698486328
95822	East Tennessee Children's Hospital Heliport	49	35.956199645996094	-83.93820190429688
62664	Holiday Inn Westport Heliport	3	38.69390106201172	-90.44869995117188
60355	Hospital Heliport	18	28.6294002532959	-80.8219985961914
66262	Port of Poulsbo Marina Moorage Seaplane Base	10	47.734001159668	-122.64700317383
45250	Flow Through Terminal Heliport	37	43.04949951171875	-83.67970275878906
21389	Dugger Field	1	30.496400833129883	-86.09380340576172
49087	Oceana NAS	64	36.8207016	-76.03350067
66101	Whidbey Air Park	17	48.01750183105469	-122.43800354003906
97329	Pittsfield Municipal Airport	9	44.76850128173828	-69.37439727783203
65969	Marten Hills Airport	1	55.424720764160156	-113.6080551147461
61249	Liard River Airport	1	59.516666412353516	-126.36666870117188
13342	Munson Medical Center Heliport	17	44.76060104370117	-85.64399719238281
27655	Manju Heliport	2	42.72740173339844	-85.7155990600586
26981	Brawley Municipal Airport	5	32.99290085	-115.5169983
35299	Helistop Ridc Industrial Park Heliport	2	40.49919891357422	-79.86530303955078
73739	Webster Field	3	43.67509841918945	-70.49559783935547
34546	Lafayette Airstrip	2	45.244300842285156	-123.12899780273438
60394	Nut Tree Airport	14	38.376800537109375	-121.96199798583984
35580	Shelby Airport	2	48.5406990051	-111.871002197
86725	Kent Benaroya Heliport	44	47.41450119018555	-122.2300033569336
78304	Mission Seaplane Base	63	49.13330078125	-122.30000305175781
23335	Aubrey Mountain Airstrip	2	43.740699768066406	-122.4260025024414
46297	Detroit Metropolitan Wayne County Airport	7	42.212398529052734	-83.35340118408203
15574	Pioneer Valley Hospital Heliport	6	40.69990158081055	-111.98999786376953
90186	Pacemaker Landing Zone Airport	4	47.02170181274414	-122.44599914550781
98092	Tempe St. Luke's Hospital Heliport	53	33.41279983520508	-111.94000244140625
81032	Edwards Air Force Base	6	34.905399	-117.884003
42102	S & S Ranch Airport	5	43.48469924926758	-90.61990356445312
88847	Jim & Julie's Airport	2	47.898101806640625	-122.15599822998047
18402	Fullerton Municipal Airport	27	33.8720016479	-117.980003357
71598	Da Nang International Airport	5	16.043899536132812	108.1989974975586
69275	La Mesa Park Airport	4	36.856998443603516	-104.447998046875
22589	Columbia Regional Airport	15	38.81809997558594	-92.21959686279297
68968	CFB Greenwood	14	44.98440170288086	-64.91690063476562
60141	Amch Heliport	42	42.65169906616211	-73.7748031616211
51858	Presence Holy Family Medical Center Heliport	16	42.054945	-87.891348
51544	County Poor Farm Airport	3	41.990299224853516	-89.33149719238281
10743	Capitol National Bank Building Heliport	160	30.271041666699997	-97.7446975708
19339	Salem Hospital Heliport	70	44.93349838	-123.0350037
43416	Chestnut Street Garage Heliport	35	40.258399963378906	-76.87969970703125
52242	Parker Field	11	34.9364013671875	-77.27670288085938
84506	House Movers Field	3	33.85100173950195	-81.54840087890625
90342	Augusta State Airport	7	44.320598602299995	-69.7973022461
73729	Columbus Metropolitan Airport	9	32.516300201416016	-84.93890380859375
14300	Dwight Eisenhower Va Medical Center Heliport	5	39.282798767089844	-94.88800048828125
44365	Kikity	4	53.983056	20.877222
86080	Thorp Airport	1	32.57789993286133	-101.93099975585938
10412	St Francis M C Helistop	9	40.21839904785156	-74.73880004882812
62656	Addison Airport	6	32.9686012268	-96.8364028931
54812	Nikkila Farms Airport	2	46.702701568603516	-88.99739837646484
74501	Lethbridge / Anderson Field	1	49.6569444445	-112.772777778
87703	Joseph Ross Scherdin Airport	5	29.081100463867188	-95.38269805908203
30443	Israel's Farm Airport	21	48.507598876953125	-122.09200286865234
32245	Oceano County Airport	15	35.10139846801758	-120.62200164794922
96766	Jefferson Hospital Heliport	4	40.318187007700004	-79.934034586
38660	Compaq Woburn Heliport	27	42.50979995727539	-71.13639831542969
41923	Payson Airport	14	34.256801605225	-111.33899688721
50635	NBC 6 (WTVJ) Heliport	4	25.986400604248047	-80.35389709472656
47341	Ross Complex Heliport	1	45.6682014465332	-122.64399719238281
80360	Krueger Airport	5	45.442100524902344	-122.322998046875
59927	St John's Medical Center Heliport	11	46.13029861450195	-122.94100189208984
20025	Schlenker Airport	50	49.96670150756836	-110.71700286865234
45021	Collins Landing Strip	1	44.7499008179	-120.200996399
48230	Donnelly's Airport	4	42.769500732421875	-78.5469970703125
85581	At&T Helistop	6	40.716800689697266	-74.54959869384766
52221	Sacred Heart General Hospital Heliport	65	44.04710006713867	-123.07599639892578
77415	Dietz Airpark	8	45.255699157714844	-122.6510009765625
86481	Dekalb Regional Medical Center Heliport	3	34.442141	-85.755793
21510	Westport Heliport	5	42.85490036010742	-71.47370147705078
47311	UC Davis Medical Center Tower II Heliport	131	38.554831	-121.455491
84145	Wakonda Beach State Airport	4	44.38460159301758	-124.08499908447266
34457	Superior Municipal Airport	4	33.277801513671875	-111.12699890136719
28517	Civic Center Heliport	44	33.677799224853516	-118
97598	Soverel Park Heliport	9	40.782901763916016	-74.21820068359375
12544	East Kansas City Airport	2	39.01559829711914	-94.21330261230469
67944	Lake West Wind Airport	4	38.970001220703125	-90.24720001220703
35004	Abilene Municipal Airport	6	38.904098510742	-97.235900878906
73523	Santa Barbara Cottage Hospital Heliport	2	34.43	-119.724166
39670	Brussels/Van Keulen Field	2	43.7833	-81.195802
15581	Florence Municipal Airport	10	43.98279953	-124.111000061
38776	Coulee Community Hospital Heliport	6	47.945701599121094	-119.0009994506836
93767	Carlson Airport	17	44.72359848022461	-91.45989990234375
12047	Simsbury Airport	7	41.91680145263672	-72.77729797363281
15898	Buckingham Airport	1	45.63333511352539	-75.4000015258789
19148	Park 90 Heliport	12	47.58449935913086	-122.32599639892578
77069	Textron/Everett Heliport	12	42.40449905395508	-71.07060241699219
74092	Chesapeake General Hospital Heliport	13	36.741798400878906	-76.24410247802734
64876	Apple Valley Airport	10	34.575298309299995	-117.185997009
59924	Snoqualmie Valley Hospital Emergency Room Heliport	14	47.51470184326172	-121.8280029296875
11273	Seymour Johnson Air Force Base	1	35.33940125	-77.96060181
31368	Vermilion Health Centre Heliport	45	53.35580062866211	-110.87200164794922
20135	Cleburne Municipal Airport	10	32.353802	-97.433701
17730	Anderson Hospital Heliport	19	38.73699951171875	-89.9468002319336
10949	Columbus Air Force Base	1	33.6437988281	-88.44380187990001
11030	Timpanogos Regional Hospital Heliport	17	40.31290054321289	-111.71399688720703
59553	San Antonio Regional Hospital Heliport	34	34.102747	-117.636211
84207	Massachusetts General Hospital Heliport	54	42.36370086669922	-71.06890106201172
16016	Bonham Airport	5	33.5432014465332	-86.98580169677734
99867	Luke Air Force Base	46	33.534999847399995	-112.383003235
98164	Tweed New Haven Airport	14	41.26369858	-72.88680267
73268	Hollis Clark Bay Seaplane Base	1	55.4816017151	-132.645996094
17214	Eagle Field	17	40.82699966430664	-77.98809814453125
11105	Baptist Memorial Hospital Union County Heliport	2	34.4975	-89.026389
26029	Sibley Medical Center Heliport	2	44.611156	-94.084722
83960	Pinehurst State Airport	2	42.110198974609375	-122.38300323486328
62546	Crossings Heliport	3	47.26169967651367	-122.43599700927734
67917	Old Acton Airfield	2	43.53730010986328	-70.92939758300781
91098	Strong Memorial Hospital Heliport	61	43.12229919433594	-77.622802734375
23820	Presence Mercy Medical Center Heliport	13	41.785811	-88.324533
80043	US Coast Guard Station Neah Bay Heliport	1	48.3704528	-124.5981194
89176	Gustavus Airport	1	58.4253006	-135.7070007
63271	Alturas Municipal Airport	8	41.48300171	-120.5650024
85323	Medical College of Virginia Heliport	56	37.54169845581055	-77.44170379638672
60778	Cedar Air Park	24	38.931400299072266	-94.88500213623047
42744	Vancouver / Coquitlam Fire and Rescue Heliport	29	49.2916156136	-122.792148292
18667	New York Skyports Inc Seaplane Base	143	40.734001	-73.9729
91242	Dangel Airport	8	43.33330154418945	-97.06279754638672
87210	Liberal Mid-America Regional Airport	4	37.0442009	-100.9599991
24744	Lake Havasu City Airport	15	34.571098	-114.358002
49739	Whitestone Airport	8	48.7227777778	-119.467222222
77090	Everett I Heliport	7	47.5833015442	-122.167999268
38439	Shilo Farms Airport	1	30.930999755859375	-83.38349914550781
35944	Blosser Municipal Airport	1	39.549301147499996	-97.6522979736
48587	Salida Hospital Heliport	8	38.532798767089844	-105.98999786376953
62172	San Fernando Airport	8	14.113332748413086	-86.9527816772461
51761	Wa Airport	1	10.0826997756958	-2.507689952850342
17030	Stanford University Hospital Center Heliport	22	37.43550109863281	-122.17500305175781
80854	Telephone Utilities/Tiw/ Heliport	22	47.331199645996094	-122.60199737548828
78197	Anaheim Police Heliport	36	33.8264007568	-117.901000977
16178	New Smyrna Beach Municipal Airport	9	29.055700302124023	-80.94889831542969
46335	University Medical Center Hospital Heliport	193	32.24250030517578	-110.94599914550781
94440	Rampart Heliport	8	39.344239	-104.841906
43957	Personal 500 Sales Co. Heliport	11	47.20370101928711	-122.2239990234375
88591	Alabama Power Headquarters Heliport	40	33.51959991455078	-86.8135986328125
62534	Massillon Community Hospital Heliport	9	40.80580139160156	-81.5156021118164
20123	Des Moines General Hospital Heliport	43	41.594200134277344	-93.60079956054688
46581	Bucker Field	13	33.443199157714844	-97.27339935302734
42958	Costa Mesa Police Department Heliport	20	33.66310119628906	-117.90399932861328
84094	Brown Boy Airport	1	46.8848991394043	-119.89099884033203
16390	Memphis International Airport	1	35.04240036010742	-89.97669982910156
28521	Williston Armory Heliport	2	44.438899993896484	-73.07730102539062
82866	Scappoose Industrial Airpark	8	45.770999908447266	-122.86199951171875
70444	Buchanan Field	29	37.9897003174	-122.056999207
54116	Tuality Hospital Heliport	20	45.52790069580078	-122.9800033569336
84779	Tusquitee Heliport	6	35.07929992675781	-84.02490234375
65534	Cabell Huntington Hospital Heliport	24	38.410301208496094	-82.42829895019531
51573	Ingersoll Airport	1	40.5690994263	-90.074798584
73506	Survival Flight Heliport	23	42.28390121459961	-83.72799682617188
55517	Trollman's Field	1	42.739200592041016	-83.75499725341797
79201	67 Madison Ave Partnership Ltd Heliport	63	35.137298583984375	-90.0542984008789
54670	El Monte Airport	27	34.086101532	-118.035003662
72395	Flying R Airport	6	41.2538528	-111.7110611
69998	Monterey Peninsula Airport	8	36.58700180053711	-121.84300231933594
52994	Global Development Facility Heliport	16	41.34170150756836	-72.09349822998047
16674	Usa Medical Center Heliport	22	30.711599349975586	-88.10780334472656
63471	Sierra Medical Center Heliport	68	31.77790069580078	-106.47899627685547
33533	St Elizabeth's Hospital Heliport	10	38.5099983215332	-89.98889923095703
12383	Hansen Airport	2	34.630001068115234	-117.65299987792969
53437	Show Low Regional Airport	11	34.265499115	-110.005996704
39758	St Peter's Community Hospital Heliport	10	46.58470153808594	-111.99700164794922
90749	Juniper Hills Airport	1	42.1242981	-121.4580002
27919	Presence United Samaritans Medical Center Heliport	3	40.138908	-87.645336
83697	Central Dupage Hospital Heliport	17	41.8745002746582	-88.15650177001953
83104	Aurora Presbyterian Hospital Heliport	43	39.72639846801758	-104.8270034790039
37112	City Hall Heliport	295	34.054199	-118.242995
65557	Chinle Airport	2	36.15420150756836	-109.5510025024414
