19950812	19950911	Fort Myers Beach, FL			Woman witnesses &quot;meteor shower&quot; over G. of Mex..  Minutes later, sees very bright light streak overhead at very low altitude.	Pine Ridge Helistop	1.084590377	2271074	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19951106	19951106	St. Augustine, FL		20 sec.	Anon. rpt. of bizarre obj. that &quot;looked like the Shuttle&quot; moving S to N across sky, 20 deg. in 20 sec.. Visible exhaust plume. Bright.	Flagler Hospital Heliport	0.370628695	2271074	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950628	19950628	Lisbon, ME			Young man looking out window sees very  bright &quot;star&quot; drifting slowly across sky.  Calls police. Two witnesses.	Jerry Douglass Heliport	0.751633944	168460	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950314	19950314	Fontana, CA		5 min.	Nine adults witnessing 6-8 objects moving in western sky.  Shaped like arrow, then square.  Many 911 reports.	Fontana Police Heliport	0.31540747	4450528	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950306	19950307	Hilltop, NJ		5 sec.	Young boy reports seeing oval-shaped object w/ &quot;lots of lights. (Got tel. # from I. Asimov book.)	P & A Deptford Heliport	1.690332763	1205206	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950506	19950516	Lebanon, OR			Woman repts. seeing two large, bright objects, like &quot;funnels of light,&quot; in eastern sky from top of Snow Peak.	Lebanon Hospital Heliport	0.565907837	343609	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950730	19950730	Newtown, CT		30 sec.	Man &amp; wife witness two sightings of an obj. moving across sky very fast.	Flying Ridge Airstrip	1.504128992	457208	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950822	19950822	Prescott, AZ		2 sec.	Father &amp; son witness strange obj. streak across sky &quot;in clump of cloud.&quot;  Seconds later, they crest hill, obj. is gone, no clouds vis.	Ernest A. Love Field	4.560302712	491080	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950207	19950207	Quilcene, WA		20 sec	Bangor Facility empl. witnesses 6 strange lights over Quilcene, WA, on way to work.  20 sec. sighting. Good report.	Kimshan Ranch Airport	1.243096909	505783	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950909	19950910	Silverdale, WA		2 sec.	Man outside smoking witnesses 3 &quot;dull orange&quot; circular craft streak overhead to west.  Each approx. 1/4 diameter of full moon.	Naval Submarine Base Bangor Heliport	3.111794848	505783	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950328	19950328	Cordova, AK		15 min	A public employee calls NUFORC to report a very dramatic sighting in the outskirts of Cordova, AK.  The person was driving in the vicinity of the Cordova Airport, when the witness reports observing a &quot;clump of fog&quot; jumping across the roadway in front of the car.  The witness&apos;s attention is immediately drawn to the event, although concludes that it must just have been fog being swept over the roadway.  A few seconds later, witness sees the same event, but the &quot;object&quot; is now closer, and more visible.  The circling event occurs a total of six times, and is concluded when a strange looking object is hovering over the right-front fender of the witness&apos;s car.  The witness proceeds to drive many more miles toward the town of Cordova, when the witness becomes aware of two large, disc-shaped objects sitting in a meadow beside the roadway.  The witness calls the next morning, and is quite emotionally upset by the experience.  Reports that the event was quite dramatic.	Cordova Municipal Airport	2.205065469	43244	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950404	19950404	Folsom, NJ			Woman repts. stationary light in sky, which dims when aircraft pass by.	J F Creamer Helistop	1.002299659	1205206	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950228	19950302	Harrisonburg, VA			Journalist calls seeking information regarding recent multiple sightings near Harrisonburg, VA.	Rockingham Memorial Hospital Heliport	0.24821294	987203	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950222	19950222	Vancouver, WA		4 sec.	Multiple witnesses, newspaper article about green obj streaking to north. Many calls to media.	Pearson Field	1.3311463	505783	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950912	19950914	North Haven, CT		5 min.	Woman observes bizarre object hovering motionless in cemetary.  Looked like &quot;large, bright red bicycle helmut w/ speckles on it.&quot;	Ussc/North Haven Heliport	1.225639514	457208	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950824	19950825	Battle Creek, MI			Older woman reports witnessing &quot;a square thing w/ a lot of lights&quot; that descended out of night sky.  (Facts incomplete.)	Battle Creek Health System Helistop	0.252844578	1356759	2.165244355	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950130	19950130	Jacksonville, FL		90 sec.	Man and wife were driving north on I-95 and observed what he thought was a &quot;landing light&quot; in the clear night sky, which  appeared to be &quot;pointed&quot; at him.  Then he witnessed a second light, more orange, and smaller than the first, which faded from view in about 5 seconds after first being observed. The pair of lights then appeared to split into two and continued flying to the southeast, one above the other now.  They then appeared to fade out rapidly.	Jacksonville Police Heliport	0.315545571	2271074	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950829	19950829	Boise, ID		1 sec.	Man repts. sighting bright white light streaking E to W 60 deg. above S horizon.  1/3 diameter of full moon. 2nd sighting by others.	St Luke's Boise Medical Center Heliport	0.621765373	121787	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950121	19950122	Seymour, TN		3 min.	A man and his fiancee were returning from TN to their home in western NC.  They had turned from Route 441 to Route 411 and had driven south approximately 3 miles, when they observed a huge triangular ship, estimated to be 50 yds. in width, hovering less than 100 yds. off the ground.  It was virtually motionless in the sky, except when it was to seen to rotate horizontally.  It had a red and blue light on the ventral side, and there were either 3 or 4 strange lights on what was taken to be the trailing edge of the craft.  Observed for 2 or 3 minutes.  The observers were awed by what they had seen.  They said it was very similar to the triangular craft reported over Belgium, which they had seen described on television.	Seymour Air Park, Inc. Airport	0.537387806	1033914	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19951022	19951024	Bessemer, AL		15 min.	Man, wife, 2 children,  driving down long hill, see bizarre cluster of lights, &quot;like Christmas tree in the sky.&quot;  Multiple witnesses.	Bessemer Airport	0.654132885	843638	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950916	19950916	Seattle, WA		20 sec.	Man repts. large &quot;vee-shaped boomerang w/ fluorescent light on leading edge&quot; pass slowly overhead.  Estimated 500&apos; altitude.	Puget Sound Plaza Heliport	0.209791157	505783	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19941231	19950426	West Union, OH			Young man repts. seeing orange dot, which fluttered, descended, disappeared, then suddenly reappeared w/ 3 other objs.	Adams County Hospital Heliport	0.732187541	1684888	2.15717679	0	1.1	0	0.000016	alien_abduction	0.008344924	0.015727535		
19950423	19950423	Bradenton, FL		5 min.	Man &amp; wife witness &quot;Armada of bright objs,&quot; streak across sky in formation.  Fly SE.  Very unusual.  Not meteors!((NUFORC Note:  No other information provided by witness.  Witness elects to remain anonymous.  PD))	Manatee Memorial Hospital Heliport	0.832217506	2271074	2.166455066	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950222	19950222	Seattle, WA		4 sec.	Multiple calls regarding green obj. streaking NNW from Renton to Paine Field.  Low alt. (?)  One witness repts. it hovered.	Puget Sound Plaza Heliport	0.209791157	505783	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950314	19950319	N. Judson, IN			Man reports sighting. ( Facts unclear; no return call.)	Stout Field	0.593211867	850014	2.165244355	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19951116	19951116	Elk Grove, CA		40 sec.	Woman outside smoking sees bizarre craft &quot;w/ red lights&quot; pass silently overhead.  When she peered around house, was gone.	Elk Grove Airport	2.86839892	4450528	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19950202	19950203	Denmark, WI	cone	75 min	Caller, and apparently several other people, witnessed multiple strange craft streaking through the night sky in vicinity of Denmark and Mirabel, WI.  Craft were seen to streak overhead, as well as to descend vertically, as fast as a meteorite, then stop suddenly just above the ground.  During the last 30 minutes of the sighting, aircraft, which appeared to be U. S. military craft, were seen either pursuing, or chaperoning, the strange craft.. Objects were cone-shaped, with a red nose and a green tail (sic).	Triple S Ranch Airport	1.014680629	662072	2.165244355	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19941209	19950607	Cromwell, CT		8 min.	Woman witnesses bizarre cluster of lights overhead, humming sound, sees strange beam of light &quot;scanning&quot; ground.  Exclnt rept.	Portland Heliport	0.658719726	457208	2.173228363	0	1.1	0	0.000016	alien_abduction	0.008344924	0.015727535		
19950625	19950627	Sioux Falls, SD			UFO investigator relays rept.:  his son and other children rept. witnessing 4-5 red objs. 4 miles W of city.  Two objs. seen to land.	Mc Kennan Hospital Heliport	1.021906586	98720	2.165244355	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19961217	19961218	Sunrise, FL	sphere	60-90 seconds	SUMMARY:  We saw a comet like shape heading west to east very fast, Suddenly the comet tail dissapeared, than ignited twice then disapeared.On tuesday Dec 17 at 9:00pm my friend and I were on our way home from the sawgrass mills mall. In Sunrise Fl. The highway that we were on runs north and south.To the west is all Everglades, to the east is Sunrise, Up in the sky way way west we saw a comet shaped object moving west to east in an arc shaped motion.It looked like a blueish sphere with a reddish comet-like tail.It was way too high to see any real detail. The object was moving at an incredable rate of speed. Suddenly the comet tail went out and all you could see was the blue orb. When the UFO was over the road (still way to high to see detail) the tail&quot;fired&quot; twice, like some kind ofafte rburners.And was rocketed out of sight to the east ina matter of seconds, way faster than anything either of us had ever seen. My friend and I know alot about airplanes and this fits no description we could make. Planes appear to be moving slowly from afar, not this thing.We have absoultly no explanation for this.It !must have traveled 50 or 60 miles in the extent of 60 to 90 seconds.Please post this so I can find out if anyone else saw it. There were plenty of other cars on the road at this time. Thanks Dan This story also appears at http://mother.com/~green3/ufo/dan.htm	Broward County Civic Arena Heliport	0.26147224	2271074	2.186357979	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960404	19960404	Las Vegas, NV		6 sec.	Man driving S on Hwy. 215 East sees &quot;huge falling star&quot; descend out of night sky.  Strange, distinctly blue color.	City Hall Complex Heliport	0.594462962	167628	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19961120	19961204	North Port, FL		8 min.	A man was outside his home for a last smoke and to walk his dog, before going to bed. He looked at the night sky to the southwest, because that is the direction where there is no treeline, and he suddenly noticed a light, which at first he thought might be a star, although it appeared to him to be rather large to be a star. When he looked back at a a couple of minutes later, it was now larger than a full moon!  Also, it appeared to be getting closer to him, and was lower to the horizon, he thought.  Then he realized that it had become two distinct lights, both bright white.  At this point, he summoned his wife, who also saw the object as it passed directly overhead.  they both agreed it was less that 500 feet above them. It was not a helicopter, and it was too slow for an aircraft.  The two lights were on the bottom, and they were glowing.  They could see an outline of the object as it passed overhead, and it appeared to be &quot;pie-shaped.&quot; They both heard a really low hum as the object passed overhead very slowly.  The object suddenly disappeared approximately 2 seconds after it had passed overhead.  The caller added that he and his wife have three cats, one of which is an &quot;outside&quot; cat, and two that are &quot;indoor&quot; cats.  After the incident, all of the them were gone, and they did not return until approximately one week later. Their dog, which normally is very eager to go outside, would not go outside for several days without coaxing from his owner.  The dog, a pit bull (?) was apparently very upset for several days afterward.  At 2315 hrs. that night, after the sighting, the dog started barking and snapping at the front door, and he would not go through that door for 4-5 days.	North Port Ems Heliport	0.031124385	2271074	2.186357979	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19970226	19961206	London (UK/England),	light	3 min.	SUMMARY:   A LIGHT FOLLOWED AN AEROPLANE AND THEN THEY BOTH VANISHED.I WAS GOING DOWN THE M25.(A MOTORWAY GOING AROUND LONDON) WITH MY DAD.  I WAS GOING TO THE NEW FOREST IN HAMPSHIRE WHERE I HAVE A FLAT AS A SECOND HOME.  (MY MUM WAS GOING TO COME DON LATER).  I SAW A SHOOTING STAR AND SO DID MY DAD.  I STARTED TO LOOK FOR MORE OF THEM.  I LOOKED AT THE MOON AND UNDERNEATH IT WAS A SMALL BUT BRIGHT LIGHT.  AT FIRST I THOUGHT IT WAS A STAR BUT THEN IT BEGAN TO DESCEND TOWARDS THE EARTH.  (THERE IS NOT A CHANCE THAT A MAN MADE OBJECT COULD FLY LIKE THIS.)  THE LIGHT PULLED UP A BIT AND THEN FOLLOWED AN AEROPLANE.  THEN I WENT BEHIND SOME TREES.  WHEN I CLEARED THE TREE&apos;S THE AEROPLANE AND THE LIGHT HAD VANISHED.  I STILL AM NOT SURE WHAT IT WAS.					4	7.7	403014	0.0000193	alien_abduction	0.001768868	0.037098609		
19951231	19960117	Longview, WA			The caller had gone out onto her deck and looked up, when whe noticed two &quot;stars&quot; overhead, with a third &quot;star&quot; nearby the first two.  The third object was a &quot;bit askew.&quot; Suddenly, the third object moved, then stopped, then moved again in a straight line.  Then it west back to approximately the point where it had, relative to the first two objects, and it moved away from them again. The caller suddenly got scared by the events, and she called her husband and son to look at the objects.  After her second summons, they came out of the house and saw it. The object(s) moved to between some trees, and stopped.  It moved again, then suddenly just winked out. She will send written report.	St John's Medical Center Heliport	0.53078691	505783	2.326587005	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19960406	19960406	Billings, MT		10 sec.	Man in hot tub sees 2 very bright objs. side by side streaking S to N, both suddenly stop.  Joined by 3rd obj. from NW.  Streak off.	St Vincent Hospital Heliport	0.419972486	96469	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960216	19960302	Cashmere, WA		5 sec.	Woman sees round, orange &quot;globe&quot; of light flying to W.  Wakes husband, who sees obj. briefly.  Obj. flew up valley, disappeared.((NUFORC Note:  Cars reportedly were stopped on State Route 2, along the Wenatchee River, and the occupants were out of their cars to view the multiple, large, luminous objects that flew to the east along the river.  A peculiar event was also reported from two UFO investigators in Seattle and Woodinville just seconds before the sightings in Cashmere.  PD))	Cashmere-Dryden Airport	1.141158123	505783	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19830630	19960115	North Port, MI		Hours	Telephoned Report:  He called to relay the fact that sometime during 1982 or 1983, there was a mass sighting by many residents of the town of North Port, MI.  Many people, he reports, were standing on the beach looking west over Lake Michigan at discs over the water.  They were doing &quot;circus acts&quot; in the air.  The incident lasted for hours, perhaps as long as five hours.  Thousands of feet of video were taken. The incident was covered in the Traverse City Record Eagle newspaper.	Duford Field	1.837129798	1681690	2.533643935	0	1.1	0	0.0000106	flying_saucers	0.013888889	0.007874705		
19951220	19951221	Schnecksville, PA		3 min.	Man &amp; daughter witness triangular obj. w/ 3 very bright white lights on the corners, 1 red light in the cntr. Obj. circled their home!	Slatington Airport	1.884158968	1994278	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19960808	19970103	Cuenca (Eof, in the high Andes Mts)  (Ecuador),	light	a few seconds	SUMMARY:   In auto driving thru Cajas Nat. Pk, 10,000ft/ Suddenly extremely bright light flashed across the road just a few yards high and dissaapearedIm a teacher of 38 yrs traveling with a Medical Dorctor same age as I  (surgeon). and an Ecuaddorian  Im an American . we were traveling east from Cuenca city to Guayaquill on the coast were in the middile of a very remote area hing in the Andes Mts late at night. going slowly, When a brilliant light  like silver sreak flashed in fron of the car.  the doctor was driving and yelled to me  &quot;did you see that&quot;?  as I to was loooking out the front wishild at the time I said hell yes. and we yelled for his con Eddie to wake up in the back seat to see, but I was gon in a &quot;flash so to speak.  It was not hgh up in the sky  just a few 100 yrds or so  We were both frightened, As Ive see such things before a few other tiimes I thoght I had an idea of what  it was.  I said little as didnot want him to think I was nuts.  Ive learned to keep my mouth closed about such things. Having experienced a sighting as far back as 1960 in the mts of Idaho and also Wyoming in another year				0.1	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19970404	19970404	Winsted, CT		5 sec.	The caller went outside to walk his dog and look at the comet. He looked to the east, and he noticed movement in the night sky.  Upon looking closely at the object, he noticed that it was 7-9 lights (est.), oriented in a &quot;boomerang&quot; shape.  The lights were orange in color, and they were very faint, fainter than typical stars, for example. The object moved very fast from the eastern sky to the northwest sky, traversing approximately 120-130 degrees (est.) of arc in approximately 5 seconds.  No sound was apparent.The caller does not have internet access.	Seavair's Landing Seaplane Base	1.603770538	457208	2.110370509	4	7.7	403014	0.0000193	alien_abduction	0.001768868	0.037098609		
19941015	19951204	Bellevue, WA		25 min.	He called following Linda Howe&apos;s &quot;plug&quot; for the Center on 03DE95. He was a cadet in the USAF in early JA55, and was receiving training at Ell(?) AFB (now Johnson Space Center) w/ a group of cadets.  They all witnessed a silver disc over a radome, which hovered and maneuvered for about 12 minutes. In mid-November l970, he, his wife, and his sons witnessed 2 saucers, 70-80 ft. in dia. (est.) maneuver over southern WA, or OR.	Overlake Hospital EMS Heliport	0.412849401	505783	2.351135452	0	1.1	0	0.000016	alien_abduction	0.008344924	0.015727535		
19960522	19960523	Hilliard, OH			Young man witnesses bizarre cluster of red-orange lights to W of house.  Heard &quot;whooshing&quot; or vibration.  Obj. moved to E, turns blue.	Sunset Strip	1.576837745	1684888	2.168817134	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960620	19960627	Fort Myers (north), FL	light	5-6 sec	Point of light (&quot; star&quot;) moves incredibly fast across sky.  Witness does not believe it was shooting star due to speed and trajectory.	Caloosa Downtown Seaplane Base	0.193978876	2271074	2.186357979	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960204	19960219	Marblemount, WA		5 min.	Woman and male friend witness very peculiar &quot;very large, very slow&quot; aircraft with strange disc mounted above it.  Suddenly, the disc seemed to separate from the aircraft and move ahead of it, such that the crew in the cockpit could not have failed to see the object, the caller thought. The caller and her friend thought that the aircraft had no emblem or other markings on it, and they both emphasized how unusually slowly it appeared to fly.  She and her friend both think that they have witnessed UFO&apos;s in the past.	Hiline Heliport	13.69021599	505783	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960428	19960428	Kalispell, MT		3 sec.	Four teenagers on hill see immense, very bright ball of greenish-white light streak vert. down, hit ground 20 miles (?) to SW. Silent.	Kalispell Regional Hospital Heliport	0.59358439	96469	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960920	19970206	Cancun (Melia Turquesa Hotel) (Mexico),	light	4-5 seconds	SUMMARY:  3 dull orange lights closely clustered traveling from NNW to SSE. Traveling at high altitude &amp; rate of speed with a abrupt jog to the east directly above then continuing SSE.After some showers, clear evening sky to the North, high broken skies to the South East.Sitting on sixth floor veranda, nearest to the beach, lights in courtyard had been turned off.Wife and I were sky browsing when my peripheral vision picked up some rapid movement to the NorthEast. The object, which looked like 3 dull orange lights close together, moved very rapidily from10:00 to 2:00 with a slight jog to the East at 12:00. Its speed was faster than an aircraft, and had no other lights. We lost sight of this object over the clouds to the South East.The skies were crystal clear with the exception of the high clouds to the South East.I am a Director of Electronics and have been in the industry for 30+ years. Served a brief stint in the Navy flying in P5M&apos;s in the mid 60&apos;s in Vietnam.My wife is a business office manager in the hospital field for the past 25+ years.				0	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960218	19960301	Cedar Springs, MI			Man &amp; wife witness three strange lights near their rural home.  They exhibited red, green, and white light; formed a triangle.	North Cedar Airport	0.425661638	1356759	2.168817134	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19961115	19961123	Blossburg, PA		30 sec.	The caller, a senior member of the military (ret./artillery), together with another observer, had witnessed a very peculiar sight in the night sky to the north of his location. The observer was located approximately 20 miles south of the NY/PA state line10 miles south of Mansfield, and 6 miles south of the intersection of U.S. Routes #15 and #6. He saw what appeared to be a commercial airliner, with normal navigation lights, flying from the northern sky to the southeast with a round, bright orange ball of light about &quot;200 mils&quot; (approx 7 degrees arc) in front of the aircraft!  The object was approximately &quot;10 mils&quot; (approx. 20 arc minutes) in diameter.The type of aircraft he witnessed was unknown to him, but he felt certain it was a commercial type a/c.  It had &quot;blue and red lights&quot; (sic) on it. He commented that the crew of the aircraft MUST have seen the object, which he thought was probably directly ahead of the aircraft.  The object was NOT a meteor, the observer reported.  It was moving across the sky in a methodical fashion, at a seemingly steady pace.  It was certainly not streaking.   Neither object made any noise, which struck the observer as being very strange. He did not hear any jet noise whatever, even though the object passed directly overhead of his position.	Finkhaven Airport	4.838223175	1994278	2.124131469	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960322	19960323	Houston, TX		10 sec.	Caller first called at 2153 hrs. on Friday, 22MR96, and left a message. He was standing outside to look for the comet, when he noticed a V-shaped formation of points of light almost directly overhead.  Eadh &quot;wing&quot; of the &quot;V&quot; consisted of approximately 10 objects, each about the size of a small star.  Each side of the &quot;V&quot; was swept about 10 degrees behind the straight line oriented perpendicular to the line of flight of the formation. The formation had a very high angular velocity, and the observers estimate was that they were moving at a very high speed.  He stated that they looked like a formation of jet fighters, but there was no sound.  The formation was moving faster than a formation of fighters would have been moving.  The observer watched them pass through approximately 15 degrees of arc, moving from west to east--toward the lights of Houston to the east of his position--when they disappeared from his sight because of the brightness of the ambient light.	Drv Downtown Houston Aquarium Heliport	0.013725845	2872559	2.186357979	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19960407	19960407	Lakewood, CO		6 sec.	Former USAF pilot sees silver/gray disc streak up to aft end of departing UAL DC-10.  Obj. accelerates dramatically, ascend @ 45 deg.!((NUFORC Note:  We spoke with this individual, and found him to be credible.  He submitted a handwritten report, together with an illustration of the alleged event.  PD))	Swedish S.W. Medical Heliport	1.410180291	328056	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19970107	19970108	Amelia, OH	light	5 min.	SUMMARY:  We saw a large &quot;spotlight&quot; at about 100-150 ft directly above us. It had one flashing red light above the spotlight and two white lights to each side of the object (4 total). Then another light appeared out of nowhere behind the first one. This one looked to be the same as the other. We quickly sped away in the car to his house about 500 meters away. When we got out of the car the first one was still directly above us as if it backed up to follow us. The object made no sound at all, even though it was so low to the ground.It was dark out. It was in a residential area so there were houses and trees around. The object was rather large (bigger than any plane around here) We saw two of them, one was REALLY close the other was about 100 meters behind the other. Both of them were hovering. They were both dark in color, either black or gray. The &quot;spotlights&quot; were very bright.	Boober Airport	0.385393354	1684888	2.199358629	4	7.7	403014	0.0000193	alien_abduction	0.001768868	0.037098609		
19951213	19951214	Upper Makefield, PA		30 sec.	Two young girls were driving near their neighborhood, when they noticed extremely bright lights above their car.  The lights were bright white, and appeared to be &quot;turning.&quot;  Suddenly, they turned blue, and just disappeared.  The father of one of the two girls called the hotline.  He reported the incident, and added that he had called his neighbor to ask whether he had seen the lights.  The neighbor said that he had not, but that his dogs had been actually skrieking in a most unusual fashion, until the power at their house suddenly failed, at which time the dogs walked into the house as if nothing had occured.  The father reported that there had been a sighting in his area 17 years earlier.	St Mary Medical Center Heliport	1.724470429	1994278	2.153900783	1	5.8	61018	0.000017	alien_abduction	0.012320329	0.010652726		
19960414	19960415	Petoskey, MI		1 min.	MI Hwy. Patrol off. w/ partner on Hwy. 31 see 2x glowing obj. overhead. Obj. had &quot;long, burning tail, like rooster tail.&quot;  2nd car saw.	North Michigan Hospitals Inc Heliport	1.225122696	1356759	2.168817134	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
19961107	19961207	Seattle, WA	sphere	7 sec.	SUMMARY:  Dimly lit group of colored objects hovering over the Woodland Park Zoo emitting light beams similar to spotlights.I was walking my dogs with a friend in the park adjacent to the zoo; it was a lull in the heavy rain.  We walked into a parking lot to use the tunnel on the way home.   As we emerged from the trees my friend pointed upwards.  Just above the zoo, 400 yards from the parking lot were the four shapes in the sky:  two faint blue spheres moving back and forth like in vibration as a pair.  Closer to us was a cylindrical object the same width of the spheres, and length three times the diameter (1x3), emitting a rose colored tint.  The closest object was a larger sphere emitting a deep maroon glow.  The three (four) objects hovered back and forth independently, while their lights seemed to engulf them and be focused towards the ground at the same time.  After a few second of looking at these objects and being in awe the purple sphere became bright to the point neither of us could look any longer and were forced to look down.  When I looked up again there was nothing.  My friend then saw nothing. My dogs did not seem to notice anything.	Puget Sound Plaza Heliport	0.209791157	505783	2.358672863	3	6.9	430055	0.0000182	alien_abduction	0.008576329	0.012752647		
